pitch_name,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,count,pfx_z_inches,pfx_x_inches,pitch_group,launch_angle_group
Changeup,2024-09-18,91.4,1.79,6.06,"Skubal, Tarik",641658,669373,field_error,hit_into_play,,,,,8.0,Garrett Hampson reaches on a fielding error by third baseman Zach McKinstry.,R,R,L,KC,DET,X,5.0,ground_ball,0,2,2024,1.17,0.64,0.13,1.82,,,,1,5,Bot,105.58,164.12,,,668670,,,-6.739790662046796,-132.82397350220867,-6.2197528345993165,15.268660875198846,27.375617669822105,-23.450035196943915,3.48,1.66,10.0,84.1,-10.0,92.1,1978.0,6.7,746254,669373,668670,679529,628451,656716,700242,682985,678009,672761,53.82,0.103,0.125,0.9,1.0,0.0,0.0,Topped,43,3,1,4,1,4,4,1,1,4,Standard,Standard,135.0,0.029,0.349,73.66305,7.14955,0-2,7.68,-14.04,Offspeed balls,Topped
Four-Seam,2024-09-18,97.0,1.48,6.31,"Skubal, Tarik",641658,669373,,called_strike,,,,,5.0,Garrett Hampson reaches on a fielding error by third baseman Zach McKinstry.,R,R,L,KC,DET,S,,,0,1,2024,0.55,1.38,0.24,2.71,,,,1,5,Bot,,,,,668670,,,-4.5820582395445895,-141.13627480621162,-7.282811565830257,8.390127287314549,30.955705506730887,-12.32188534600375,3.55,1.67,,,,97.5,2326.0,6.5,746254,669373,668670,679529,628451,656716,700242,682985,678009,672761,53.99,,,,,,,,43,2,1,4,1,4,4,1,1,4,Standard,Standard,144.0,0.0,-0.036,,,0-1,16.56,-6.6000000000000005,Fastballs,Other
Four-Seam,2024-09-18,96.4,1.3,6.39,"Skubal, Tarik",641658,669373,,called_strike,,,,,3.0,Garrett Hampson reaches on a fielding error by third baseman Zach McKinstry.,R,R,L,KC,DET,S,,,0,0,2024,0.68,1.27,0.69,3.39,,,,1,5,Bot,,,,,668670,,,-3.157324636503282,-140.4299434996519,-5.32201113931608,9.72281777976549,29.829018307439927,-14.39019865804514,3.52,1.71,,,,97.0,2319.0,6.4,746254,669373,668670,679529,628451,656716,700242,682985,678009,672761,54.07,,,,,,,,43,1,1,4,1,4,4,1,1,4,Standard,Standard,152.0,0.0,-0.023,,,0-0,15.24,-8.16,Fastballs,Other
Four-Seam,2024-09-18,97.0,1.29,6.29,"Skubal, Tarik",657557,669373,strikeout,swinging_strike,,,,,5.0,Paul DeJong strikes out swinging.,R,R,L,KC,DET,S,2.0,,2,2,2024,0.62,1.33,0.24,2.66,,,,0,5,Bot,,,,,668670,,,-4.245654060667338,-141.09706943107565,-7.25510623881647,9.21915060159068,30.56036310044719,-12.97677702226616,3.45,1.59,,,,97.6,2364.0,6.6,746254,669373,668670,679529,628451,656716,700242,682985,678009,672761,53.94,,0.0,0.0,1.0,0.0,0.0,,42,5,1,4,1,4,4,1,1,4,Standard,Standard,148.0,-0.025,-0.203,74.04417,6.18274,2-2,15.96,-7.4399999999999995,Fastballs,Other
Four-Seam,2024-09-18,97.3,1.48,6.28,"Skubal, Tarik",657557,669373,,ball,,,,,3.0,Paul DeJong strikes out swinging.,R,R,L,KC,DET,B,,,1,2,2024,0.59,1.43,0.79,3.31,,,,0,5,Bot,,,,,668670,,,-3.225230988308126,-141.63620436693043,-5.753303372814308,8.67774381153651,30.89321315244697,-11.838586551927028,3.47,1.67,,,,97.8,2295.0,6.5,746254,669373,668670,679529,628451,656716,700242,682985,678009,672761,54.04,,,,,,,,42,4,1,4,1,4,4,1,1,4,Standard,Standard,153.0,0.0,0.036,,,1-2,17.16,-7.08,Fastballs,Other
Four-Seam,2024-09-18,95.3,1.5,6.23,"Skubal, Tarik",657557,669373,,swinging_strike,,,,,2.0,Paul DeJong strikes out swinging.,R,R,L,KC,DET,S,,,1,1,2024,0.77,1.45,0.07,3.53,,,,0,5,Bot,,,,,668670,,,-5.523534422793319,-138.74002466306538,-4.739515244103186,11.219463826524844,30.038270580150133,-12.599919829128652,3.45,1.59,,,,95.9,2342.0,6.5,746254,669373,668670,679529,628451,656716,700242,682985,678009,672761,53.99,,,,,,,,42,3,1,4,1,4,4,1,1,4,Standard,Standard,151.0,0.0,-0.05,68.72608,5.96042,1-1,17.4,-9.24,Fastballs,Other
Changeup,2024-09-18,86.0,1.68,5.96,"Skubal, Tarik",657557,669373,,ball,,,,,13.0,Paul DeJong strikes out swinging.,R,R,L,KC,DET,B,,,0,1,2024,1.47,0.34,-0.4,-0.49,,,,0,5,Bot,,,,,668670,,,-7.956217063389819,-124.78064482265228,-9.7741655901218,16.9497424852768,23.348816874182244,-26.927380309023523,3.57,1.66,,,,86.6,1821.0,6.7,746254,669373,668670,679529,628451,656716,700242,682985,678009,672761,53.82,,,,,,,,42,2,1,4,1,4,4,1,1,4,Standard,Standard,76.0,0.0,0.023,,,0-1,4.08,-17.64,Offspeed balls,Other
Changeup,2024-09-18,85.0,1.54,6.19,"Skubal, Tarik",657557,669373,,swinging_strike,,,,,14.0,Paul DeJong strikes out swinging.,R,R,L,KC,DET,S,,,0,0,2024,1.41,0.51,0.79,1.11,,,,0,5,Bot,,,,,668670,,,-4.610293180213557,-123.6247802419292,-6.687911135547039,15.40010516781784,22.679971784494057,-25.84309549013714,3.45,1.59,,,,85.6,1799.0,6.5,746254,669373,668670,679529,628451,656716,700242,682985,678009,672761,53.96,,,,,,,,42,1,1,4,1,4,4,1,1,4,Standard,Standard,133.0,0.0,-0.033,69.9865,7.84955,0-0,6.12,-16.919999999999998,Offspeed balls,Other
Four-Seam,2024-09-18,98.1,1.51,6.24,"Skubal, Tarik",672580,669373,strikeout,swinging_strike,,,,,11.0,Maikel Garcia strikes out swinging.,R,R,L,KC,DET,S,2.0,,1,2,2024,0.6,1.21,-0.19,4.37,,,,2,4,Bot,,,,,668670,,,-6.011461938431006,-142.72181944505945,-2.37909779842988,9.576168315015446,32.68175560090343,-15.349818882492489,3.53,1.64,,,,98.6,2381.0,6.6,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,53.91,,0.0,0.0,1.0,0.0,0.0,,38,5,1,4,1,4,4,1,1,4,Standard,Standard,158.0,-0.009,-0.069,44.56562,4.31503,1-2,14.52,-7.199999999999999,Fastballs,Other
Four-Seam,2024-09-18,97.5,1.49,6.31,"Skubal, Tarik",672580,669373,,foul,,,,,2.0,Maikel Garcia strikes out swinging.,R,R,L,KC,DET,S,,,1,2,2024,0.43,1.4,-0.01,3.46,,,,2,4,Bot,,,,,668670,,,-5.058269267196786,-141.87064652113273,-5.380248989701991,6.91004701594735,32.67588887185872,-12.281202175313757,3.53,1.64,194.0,69.7,45.0,98.0,2406.0,6.6,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,53.94,,,,,,,,38,4,1,4,1,4,4,1,1,4,Standard,Standard,139.0,0.0,0.0,68.14142,6.08004,1-2,16.799999999999997,-5.16,Fastballs,Under
Changeup,2024-09-18,89.9,1.76,6.01,"Skubal, Tarik",672580,669373,,ball,,,,,14.0,Maikel Garcia strikes out swinging.,R,R,L,KC,DET,B,,,0,2,2024,1.37,0.5,0.57,0.47,,,,2,4,Bot,,,,,668670,,,-5.872858127507143,-130.7011711167102,-8.87196408736712,16.97715938948331,25.72710844056559,-24.77828234802312,3.58,1.68,,,,90.2,2125.0,6.4,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,54.1,,,,,,,,38,3,1,4,1,4,4,1,1,4,Standard,Standard,185.0,0.0,0.009,,,0-2,6.0,-16.44,Offspeed balls,Other
Changeup,2024-09-18,88.5,1.62,6.17,"Skubal, Tarik",672580,669373,,swinging_strike,,,,,5.0,Maikel Garcia strikes out swinging.,R,R,L,KC,DET,S,,,0,1,2024,1.03,0.77,0.06,2.25,,,,2,4,Bot,,,,,668670,,,-5.973913398679459,-128.77218152248585,-5.110782177736118,12.7143759888755,26.290711366942716,-22.742460747046486,3.53,1.64,,,,88.7,1423.0,6.4,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,54.12,,,,,,,,38,2,1,4,1,4,4,1,1,4,Standard,Standard,157.0,0.0,-0.022,73.90779,8.3888,0-1,9.24,-12.36,Offspeed balls,Other
Knuckle Curve,2024-09-18,79.5,1.45,6.21,"Skubal, Tarik",672580,669373,,swinging_strike,,,,,13.0,Maikel Garcia strikes out swinging.,R,R,L,KC,DET,S,,,0,0,2024,-0.34,-0.49,-0.25,0.98,,,,2,4,Bot,,,,,668670,,,-3.1073367177684434,-115.73916629129016,-3.779772349412229,-2.4730137875090734,21.622617881864485,-36.11770475288217,3.53,1.64,,,,79.9,2389.0,6.5,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,53.98,,,,,,,,38,1,1,4,1,4,4,1,1,4,Standard,Standard,337.0,0.0,-0.016,70.55666,8.36175,0-0,-5.88,4.08,Breaking balls,Other
Changeup,2024-09-18,87.7,1.73,6.04,"Skubal, Tarik",592669,669373,field_out,hit_into_play,,,,,6.0,"Hunter Renfroe grounds out sharply, shortstop Trey Sweeney to first baseman Spencer Torkelson.",R,R,L,KC,DET,X,6.0,ground_ball,2,2,2024,1.37,0.28,0.8,2.57,,,,1,4,Bot,108.11,154.97,,,668670,,,-5.091015444639846,-127.6475599517425,-2.893072121912964,15.98109081305786,24.638529649378604,-28.6925797278606,3.36,1.58,18.0,105.0,-7.0,88.4,1809.0,6.6,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,53.93,0.32,0.287,0.0,1.0,0.0,0.0,Topped,37,6,1,4,1,4,4,1,1,4,Standard,Standard,78.0,-0.017,-0.142,69.64808,7.50381,2-2,3.3600000000000003,-16.44,Offspeed balls,Topped
Four-Seam,2024-09-18,99.0,1.51,6.16,"Skubal, Tarik",592669,669373,,foul,,,,,3.0,"Hunter Renfroe grounds out sharply, shortstop Trey Sweeney to first baseman Spencer Torkelson.",R,R,L,KC,DET,S,,,2,2,2024,0.81,1.44,0.43,2.95,,,,1,4,Bot,,,,,668670,,,-4.896406075882466,-143.99836347739253,-6.7273579146406455,12.474972440214668,33.52087321905564,-10.730598771689644,3.36,1.58,285.0,87.8,44.0,99.5,2367.0,6.6,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,53.91,,,,,,,,37,5,1,4,1,4,4,1,1,4,Standard,Standard,144.0,0.0,0.0,,,2-2,17.28,-9.72,Fastballs,Under
Four-Seam,2024-09-18,99.2,1.66,6.22,"Skubal, Tarik",592669,669373,,swinging_strike,,,,,12.0,"Hunter Renfroe grounds out sharply, shortstop Trey Sweeney to first baseman Spencer Torkelson.",R,R,L,KC,DET,S,,,2,1,2024,0.57,1.3,0.35,4.4,,,,1,4,Bot,,,,,668670,,,-4.942692600678329,-144.44425243481737,-2.613750752191238,9.180169592354678,33.393859772074094,-13.517739935628088,3.36,1.58,,,,99.6,2388.0,6.5,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,54.05,,,,,,,,37,4,1,4,1,4,4,1,1,4,Standard,Standard,147.0,0.0,-0.049,42.71084,5.39834,2-1,15.600000000000001,-6.84,Fastballs,Other
Four-Seam,2024-09-18,98.5,1.3,6.26,"Skubal, Tarik",592669,669373,,foul,,,,,3.0,"Hunter Renfroe grounds out sharply, shortstop Trey Sweeney to first baseman Spencer Torkelson.",R,R,L,KC,DET,S,,,2,0,2024,0.6,1.32,0.44,2.91,,,,1,4,Bot,,,,,668670,,,-3.769069779099528,-143.46570067138438,-6.818950425305548,9.196222012976468,29.793744675887677,-12.579681376925224,3.36,1.58,194.0,83.5,63.0,99.7,2370.0,6.7,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,53.84,,,,,,,,37,3,1,4,1,4,4,1,1,4,Standard,Standard,153.0,0.0,-0.041,78.27785,6.96794,2-0,15.84,-7.199999999999999,Fastballs,Under
Changeup,2024-09-18,89.9,1.64,6.11,"Skubal, Tarik",592669,669373,,ball,,,,,13.0,"Hunter Renfroe grounds out sharply, shortstop Trey Sweeney to first baseman Spencer Torkelson.",R,R,L,KC,DET,B,,,1,0,2024,1.21,0.75,-0.07,0.84,,,,1,4,Bot,,,,,668670,,,-6.816793904077708,-130.49495527273152,-8.683489416654156,15.19667934914815,26.719441387613344,-21.970297434817176,3.32,1.66,,,,90.1,1965.0,6.5,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,54.02,,,,,,,,37,2,1,4,1,4,4,1,1,4,Standard,Standard,147.0,0.0,0.045,,,1-0,9.0,-14.52,Offspeed balls,Other
Changeup,2024-09-18,88.0,1.65,6.16,"Skubal, Tarik",592669,669373,,ball,,,,,12.0,"Hunter Renfroe grounds out sharply, shortstop Trey Sweeney to first baseman Spencer Torkelson.",R,R,L,KC,DET,B,,,0,0,2024,1.07,0.75,1.74,3.46,,,,1,4,Bot,,,,,668670,,,-2.003233875452375,-128.1248352167608,-2.0063322236999217,12.20792100966465,26.3454550570063,-23.75478157161576,3.36,1.63,,,,88.4,882.0,6.5,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,54.02,,,,,,,,37,1,1,4,1,4,4,1,1,4,Standard,Standard,46.0,0.0,0.024,,,0-0,9.0,-12.84,Offspeed balls,Other
Changeup,2024-09-18,89.2,1.71,6.11,"Skubal, Tarik",493329,669373,field_out,hit_into_play,,,,,8.0,Yuli Gurriel pops out to first baseman Spencer Torkelson in foul territory.,R,R,L,KC,DET,X,3.0,popup,0,2,2024,1.15,0.69,0.02,1.68,,,,0,4,Bot,164.3,183.55,,,668670,,,-6.570514191710157,-129.67765481161294,-6.352918525099154,14.311655732089076,26.34776652674316,-23.22216340480115,3.41,1.59,103.0,60.3,71.0,89.5,2203.0,6.5,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,54.05,0.001,0.0,0.0,1.0,0.0,0.0,Under,36,4,1,4,1,4,4,1,1,4,Standard,Standard,31.0,-0.023,-0.146,68.19617,8.1599,0-2,8.28,-13.799999999999999,Offspeed balls,Under
Four-Seam,2024-09-18,98.2,1.54,6.21,"Skubal, Tarik",493329,669373,,foul,,,,,5.0,Yuli Gurriel pops out to first baseman Spencer Torkelson in foul territory.,R,R,L,KC,DET,S,,,0,2,2024,0.65,1.37,0.26,2.56,,,,0,4,Bot,,,,,668670,,,-5.0050057963823695,-142.7805630620518,-7.605891645209391,10.046843434734807,32.9772734237899,-11.872013037702454,3.41,1.59,239.0,73.9,34.0,98.6,2383.0,6.6,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,53.92,,,,,,,,36,3,1,4,1,4,4,1,1,4,Standard,Standard,143.0,0.0,0.0,72.53323,6.7882,0-2,16.44,-7.800000000000001,Fastballs,Flare
Four-Seam,2024-09-18,97.4,1.58,6.21,"Skubal, Tarik",493329,669373,,called_strike,,,,,4.0,Yuli Gurriel pops out to first baseman Spencer Torkelson in foul territory.,R,R,L,KC,DET,S,,,0,1,2024,0.62,1.3,-0.58,2.66,,,,0,4,Bot,,,,,668670,,,-7.269504980307794,-141.4996672688344,-7.035566748797272,9.913034242499643,31.840270188561405,-13.28943565392949,3.45,1.55,,,,98.0,2317.0,6.7,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,53.84,,,,,,,,36,2,1,4,1,4,4,1,1,4,Standard,Standard,148.0,0.0,-0.049,,,0-1,15.600000000000001,-7.4399999999999995,Fastballs,Other
Four-Seam,2024-09-18,97.4,1.16,6.32,"Skubal, Tarik",493329,669373,,called_strike,,,,,5.0,Yuli Gurriel pops out to first baseman Spencer Torkelson in foul territory.,R,R,L,KC,DET,S,,,0,0,2024,0.4,1.33,0.23,2.29,,,,0,4,Bot,,,,,668670,,,-3.427411621197431,-141.54760884596425,-8.368329123965644,6.201603646706292,33.072254816890755,-12.57920776843364,3.45,1.59,,,,97.7,2244.0,6.6,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,53.93,,,,,,,,36,1,1,4,1,4,4,1,1,4,Standard,Standard,149.0,0.0,-0.033,,,0-0,15.96,-4.800000000000001,Fastballs,Other
Four-Seam,2024-09-18,98.2,1.45,6.16,"Skubal, Tarik",543257,669373,field_out,hit_into_play,,,,,11.0,"Robbie Grossman grounds out, pitcher Tarik Skubal to first baseman Spencer Torkelson.",R,R,L,KC,DET,X,1.0,ground_ball,1,2,2024,0.72,1.33,-1.0,2.34,,,,2,3,Bot,117.59,183.89,,,668670,,,-8.361015678872882,-142.68638989447751,-8.017886126252888,11.759394587074633,30.954588610787667,-12.256873262233947,3.05,1.44,2.0,61.5,-57.0,99.0,2329.0,6.7,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,53.81,0.291,0.284,0.0,1.0,0.0,0.0,Topped,32,5,1,4,1,4,4,1,1,4,Standard,Standard,134.0,-0.009,-0.069,59.76106,5.17258,1-2,15.96,-8.64,Fastballs,Topped
Four-Seam,2024-09-18,98.9,1.49,6.24,"Skubal, Tarik",543257,669373,,ball,,,,,12.0,"Robbie Grossman grounds out, pitcher Tarik Skubal to first baseman Spencer Torkelson.",R,R,L,KC,DET,B,,,0,2,2024,0.5,1.27,0.47,4.01,,,,2,3,Bot,,,,,668670,,,-3.9631470399479367,-144.09250030668682,-3.6962792936378426,7.836363987000181,29.036696306096804,-13.737045477068694,2.92,1.39,,,,100.1,2320.0,6.6,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,53.9,,,,,,,,32,4,1,4,1,4,4,1,1,4,Standard,Standard,152.0,0.0,0.009,,,0-2,15.24,-6.0,Fastballs,Other
Four-Seam,2024-09-18,98.1,1.65,6.17,"Skubal, Tarik",543257,669373,,foul,,,,,3.0,"Robbie Grossman grounds out, pitcher Tarik Skubal to first baseman Spencer Torkelson.",R,R,L,KC,DET,S,,,0,2,2024,0.5,1.3,0.81,2.77,,,,2,3,Bot,,,,,668670,,,-3.445145850383285,-142.80240587819415,-6.8266807116474695,7.556898465254036,29.5549350754632,-13.030383324082589,3.05,1.44,163.0,84.5,12.0,98.9,2348.0,6.5,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,54.01,,,,,,,,32,3,1,4,1,4,4,1,1,4,Standard,Standard,130.0,0.0,0.0,57.14179,6.08273,0-2,15.600000000000001,-6.0,Fastballs,Sweet Spot
Changeup,2024-09-18,89.5,1.74,6.04,"Skubal, Tarik",543257,669373,,called_strike,,,,,4.0,"Robbie Grossman grounds out, pitcher Tarik Skubal to first baseman Spencer Torkelson.",R,R,L,KC,DET,S,,,0,1,2024,1.03,0.64,-0.73,1.94,,,,2,3,Bot,,,,,668670,,,-8.294530322398565,-130.1039831232796,-5.513411840702444,13.343440887501282,25.19110606246684,-23.886273525466912,2.98,1.42,,,,90.1,2904.0,6.6,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,53.95,,,,,,,,32,2,1,4,1,4,4,1,1,4,Standard,Standard,142.0,0.0,-0.022,,,0-1,7.68,-12.36,Offspeed balls,Other
Knuckle Curve,2024-09-18,78.2,1.44,6.26,"Skubal, Tarik",543257,669373,,called_strike,,,,,14.0,"Robbie Grossman grounds out, pitcher Tarik Skubal to first baseman Spencer Torkelson.",R,R,L,KC,DET,S,,,0,0,2024,-0.72,-0.65,0.89,1.85,,,,2,3,Bot,,,,,668670,,,0.1494069828594123,-113.97022832009682,-1.4811236140775788,-6.341993738286516,20.107638316796493,-37.81197557950668,3.06,1.52,,,,79.0,2320.0,6.7,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,53.83,,,,,,,,32,1,1,4,1,4,4,1,1,4,Standard,Standard,332.0,0.0,-0.016,,,0-0,-7.800000000000001,8.64,Breaking balls,Other
Changeup,2024-09-18,90.9,1.76,6.02,"Skubal, Tarik",521692,669373,field_out,hit_into_play,,,,,14.0,"Salvador Perez grounds out, pitcher Tarik Skubal to first baseman Spencer Torkelson.",R,R,L,KC,DET,X,1.0,ground_ball,0,2,2024,1.25,0.48,1.04,1.27,,,,1,3,Bot,124.82,180.13,,,668670,,,-4.494946493194347,-132.25179998733088,-7.094764617044789,15.645039827224757,25.67614008270928,-25.23956728976742,3.59,1.69,2.0,60.4,-31.0,91.7,2197.0,6.6,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,53.94,0.066,0.045,0.0,1.0,0.0,0.0,Topped,31,3,1,4,1,4,4,1,1,4,Standard,Standard,104.0,-0.016,-0.102,67.07935,8.6246,0-2,5.76,-15.0,Offspeed balls,Topped
Four-Seam,2024-09-18,99.5,1.7,6.16,"Skubal, Tarik",521692,669373,,swinging_strike,,,,,3.0,"Salvador Perez grounds out, pitcher Tarik Skubal to first baseman Spencer Torkelson.",R,R,L,KC,DET,S,,,0,1,2024,0.61,1.49,0.7,3.19,,,,1,3,Bot,,,,,668670,,,-4.183344505334735,-144.7684009379927,-6.304834002209681,9.47190569241309,32.2187236083761,-9.908421878672756,3.59,1.69,,,,100.2,2418.0,6.6,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,53.93,,,,,,,,31,2,1,4,1,4,4,1,1,4,Standard,Standard,153.0,0.0,-0.036,73.56859,7.12295,0-1,17.88,-7.32,Fastballs,Other
Changeup,2024-09-18,89.7,1.71,6.08,"Skubal, Tarik",521692,669373,,swinging_strike,,,,,13.0,"Salvador Perez grounds out, pitcher Tarik Skubal to first baseman Spencer Torkelson.",R,R,L,KC,DET,S,,,0,0,2024,1.28,0.56,-0.22,1.46,,,,1,3,Bot,,,,,668670,,,-7.514333750142021,-130.35533120371628,-6.6950177049899535,16.18903964964348,25.348691498505037,-24.59324371098795,3.59,1.69,,,,90.4,1692.0,6.6,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,53.9,,,,,,,,31,1,1,4,1,4,4,1,1,4,Standard,Standard,134.0,0.0,-0.023,69.25695,9.09048,0-0,6.720000000000001,-15.36,Offspeed balls,Other
Four-Seam,2024-09-18,99.7,1.54,6.17,"Skubal, Tarik",677951,669373,strikeout,swinging_strike,,,,,12.0,Bobby Witt Jr.  strikes out swinging.,R,R,L,KC,DET,S,2.0,,2,2,2024,0.62,1.48,1.2,4.25,,,,0,3,Bot,,,,,668670,,,-2.400930237811109,-145.3159954144235,-3.433487806507862,9.290726188848977,31.78063254757031,-10.595123034449628,3.48,1.62,,,,100.5,2412.0,6.5,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,54.02,,0.0,0.0,1.0,0.0,0.0,,30,9,1,4,1,4,4,1,1,4,Standard,Standard,152.0,-0.023,-0.203,65.13428,5.40841,2-2,17.759999999999998,-7.4399999999999995,Fastballs,Other
Slider,2024-09-18,93.4,1.74,6.14,"Skubal, Tarik",677951,669373,,ball,,,,,13.0,Bobby Witt Jr.  strikes out swinging.,R,R,L,KC,DET,B,,,1,2,2024,-0.06,0.57,-1.55,2.51,,,,0,3,Bot,,,,,668670,,,-8.388595814212131,-135.93655942995784,-4.967052013356525,0.8014310546460448,25.025281566842995,-24.24460239136165,3.51,1.67,,,,94.6,2271.0,6.6,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,53.88,,,,,,,,30,8,1,4,1,4,4,1,1,4,Standard,Standard,142.0,0.0,0.036,,,1-2,6.84,0.72,Breaking balls,Other
Four-Seam,2024-09-18,97.7,1.42,6.21,"Skubal, Tarik",677951,669373,,foul,,,,,7.0,Bobby Witt Jr.  strikes out swinging.,R,R,L,KC,DET,S,,,1,2,2024,0.48,1.4,-0.69,2.03,,,,0,3,Bot,,,,,668670,,,-6.803134355434663,-141.93278100054405,-9.008941398476736,7.977776843021241,32.36722689424764,-11.41204657228194,3.48,1.62,90.0,75.6,7.0,98.2,2370.0,6.6,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,53.86,,,,,,,,30,7,1,4,1,4,4,1,1,4,Standard,Standard,156.0,0.0,0.0,69.14511,6.3272,1-2,16.799999999999997,-5.76,Fastballs,Burner
Four-Seam,2024-09-18,98.9,1.43,6.25,"Skubal, Tarik",677951,669373,,foul,,,,,2.0,Bobby Witt Jr.  strikes out swinging.,R,R,L,KC,DET,S,,,1,2,2024,0.66,1.22,-0.04,3.59,,,,0,3,Bot,,,,,668670,,,-5.560461013880913,-144.02084557700218,-4.7513159363638025,10.450477121065456,31.68627034627217,-14.227741046803503,3.48,1.62,183.0,82.3,14.0,99.6,2489.0,6.5,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,53.98,,,,,,,,30,6,1,4,1,4,4,1,1,4,Standard,Standard,147.0,0.0,0.0,69.06131,5.4574,1-2,14.64,-7.92,Fastballs,Sweet Spot
Four-Seam,2024-09-18,98.0,1.43,6.3,"Skubal, Tarik",677951,669373,,ball,,,,,12.0,Bobby Witt Jr.  strikes out swinging.,R,R,L,KC,DET,B,,,0,2,2024,0.6,1.31,1.97,3.12,,,,0,3,Bot,,,,,668670,,,0.0675836127866281,-142.81514435379657,-6.240891002589798,8.212531169521348,30.15266399962431,-12.958834039709055,3.48,1.64,,,,98.7,2308.0,6.4,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,54.08,,,,,,,,30,5,1,4,1,4,4,1,1,4,Standard,Standard,155.0,0.0,0.021,,,0-2,15.72,-7.199999999999999,Fastballs,Other
Four-Seam,2024-09-18,98.6,1.54,6.29,"Skubal, Tarik",677951,669373,,foul,,,,,1.0,Bobby Witt Jr.  strikes out swinging.,R,R,L,KC,DET,S,,,0,2,2024,0.43,1.35,-0.58,3.14,,,,0,3,Bot,,,,,668670,,,-6.794770253180052,-143.4230661787898,-6.300035919649653,7.478163755184588,32.1820241999537,-12.236085262696085,3.48,1.62,173.0,64.4,38.0,99.1,2357.0,6.5,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,53.96,,,,,,,,30,4,1,4,1,4,4,1,1,4,Standard,Standard,151.0,0.0,0.0,69.21432,5.68157,0-2,16.200000000000003,-5.16,Fastballs,Flare
Changeup,2024-09-18,91.4,1.69,6.08,"Skubal, Tarik",677951,669373,,foul,,,,,14.0,Bobby Witt Jr.  strikes out swinging.,R,R,L,KC,DET,S,,,0,2,2024,1.25,0.53,0.85,1.61,,,,0,3,Bot,,,,,668670,,,-4.817396588514953,-132.9923198997737,-6.576234218581201,15.892748795547185,26.82955378033938,-24.730606430064483,3.48,1.62,168.0,62.8,40.0,91.8,1873.0,6.4,746254,669373,668670,679529,656716,690291,700242,682985,678009,672761,54.1,,,,,,,,30,3,1,4,1,4,4,1,1,4,Standard,Standard,136.0,0.0,0.0,68.16586,7.36449,0-2,6.36,-15.0,Offspeed balls,Under
