pitch_name,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,count,pfx_z_inches,pfx_x_inches
4-Seam Fastball,2023-09-08,93.4,3.35,5.49,"Arraez, Luis",650333,621381,field_out,hit_into_play,,,,,11,Luis Arraez flies out to center fielder Johan Rojas.,R,L,L,PHI,MIA,X,8.0,fly_ball,2,2,2023,1.1,1.36,-0.05,4.03,,,,0,7,Top,150.49,56.09,,,592663,,,-11.136876050161192,-135.60720153129927,-0.9681729372579732,16.044106097040643,30.88850034576958,-15.402402036699309,3.14,1.5,359.0,94.9,28.0,93.0,2320.0,6.2,716679,621381,592663,547180,681082,664761,607208,669016,679032,592206,54.25,0.203,0.34,0.0,1.0,0.0,0.0,5.0,53,7,2,3,3,2,3,2,3,2,Standard,Standard,130.0,0.024,-0.214,2-2,16.32,-13.200000000000001
Sinker,2023-09-08,93.8,3.47,5.55,"Arraez, Luis",650333,621381,,foul,,,,,12,Luis Arraez flies out to center fielder Johan Rojas.,R,L,L,PHI,MIA,S,,,2,2,2023,1.24,1.02,1.7,3.0,,,,0,7,Top,,,,,592663,,,-7.32314179290961,-136.41663944524845,-3.1267893636173865,17.095316317500057,29.03218959349491,-18.97235937109993,3.14,1.5,10.0,53.5,-15.0,93.8,2325.0,6.2,716679,621381,592663,547180,681082,664761,607208,669016,679032,592206,54.26,,,,,,,,53,6,2,3,3,2,3,2,3,2,Standard,Standard,130.0,0.0,0.0,2-2,12.24,-14.879999999999999
Slider,2023-09-08,84.4,3.63,5.61,"Arraez, Luis",650333,621381,,foul,,,,,12,Luis Arraez flies out to center fielder Johan Rojas.,R,L,L,PHI,MIA,S,,,2,2,2023,0.08,0.67,1.14,2.59,,,,0,7,Top,,,,,592663,,,-5.910711633506702,-122.76836311064989,-1.9561470128810527,2.0103034121326315,24.514632208119544,-25.2527479484652,3.14,1.5,96.0,83.3,8.0,83.7,2702.0,5.9,716679,621381,592663,547180,681082,664761,607208,669016,679032,592206,54.61,,,,,,,,53,5,2,3,3,2,3,2,3,2,Standard,Standard,239.0,0.0,0.0,2-2,8.040000000000001,-0.96
Sinker,2023-09-08,94.7,3.45,5.42,"Arraez, Luis",650333,621381,,ball,,,,,13,Luis Arraez flies out to center fielder Johan Rojas.,R,L,L,PHI,MIA,B,,,1,2,2023,1.3,0.96,-0.45,0.88,,,,0,7,Top,,,,,592663,,,-13.022239077622324,-137.23540688035476,-8.33440449617219,19.22075993458561,28.07977206336156,-18.23687388574126,3.02,1.44,,,,94.6,2334.0,6.3,716679,621381,592663,547180,681082,664761,607208,669016,679032,592206,54.24,,,,,,,,53,4,2,3,3,2,3,2,3,2,Standard,Standard,130.0,0.0,0.041,1-2,11.52,-15.600000000000001
Sinker,2023-09-08,94.3,3.45,5.5,"Arraez, Luis",650333,621381,,foul,,,,,4,Luis Arraez flies out to center fielder Johan Rojas.,R,L,L,PHI,MIA,S,,,1,1,2023,1.61,0.94,-0.81,2.53,,,,0,7,Top,,,,,592663,,,-14.571525299361284,-136.55095878979694,-4.047298264523659,23.39620011912065,30.03680875622685,-19.663924647397376,3.14,1.5,252.0,81.5,30.0,93.8,2399.0,6.3,716679,621381,592663,547180,681082,664761,607208,669016,679032,592206,54.24,,,,,,,,53,3,2,3,3,2,3,2,3,2,Standard,Standard,135.0,0.0,-0.055,1-1,11.28,-19.32
4-Seam Fastball,2023-09-08,93.2,3.48,5.54,"Arraez, Luis",650333,621381,,called_strike,,,,,8,Luis Arraez flies out to center fielder Johan Rojas.,R,L,L,PHI,MIA,S,,,1,0,2023,1.47,1.12,-0.02,1.58,,,,0,7,Top,,,,,592663,,,-12.187294557651482,-135.08871725357923,-6.838503876246334,20.594594950293004,29.39977264251501,-17.00602340061121,3.02,1.42,,,,92.9,2381.0,6.3,716679,621381,592663,547180,681082,664761,607208,669016,679032,592206,54.16,,,,,,,,53,2,2,3,3,2,3,2,3,2,Standard,Standard,138.0,0.0,-0.046,1-0,13.440000000000001,-17.64
Cutter,2023-09-08,85.3,3.41,5.76,"Arraez, Luis",650333,621381,,ball,,,,,11,Luis Arraez flies out to center fielder Johan Rojas.,R,L,L,PHI,MIA,B,,,0,0,2023,0.07,0.66,-0.07,3.85,,,,0,7,Top,,,,,592663,,,-8.28519224395236,-124.02348152148376,0.5220794840996339,2.42610812301067,26.14071925099089,-25.75745493310568,3.02,1.44,,,,84.8,2639.0,6.1,716679,621381,592663,547180,681082,664761,607208,669016,679032,592206,54.4,,,,,,,,53,1,2,3,3,2,3,2,3,2,Standard,Standard,231.0,0.0,0.036,0-0,7.92,-0.8400000000000001
Sinker,2023-09-08,91.9,1.85,6.09,"Arraez, Luis",650333,650911,field_out,hit_into_play,,,,,5,"Luis Arraez grounds out, first baseman Bryce Harper to pitcher Cristopher Sanchez.",R,L,L,PHI,MIA,X,3.0,ground_ball,3,2,2023,1.41,0.45,0.21,2.3,,,,0,1,Top,159.27,164.42,,,592663,,,-7.284772992205264,-133.6871654654174,-4.810778266664103,18.49386928445429,27.52372514275749,-25.90707041292572,3.14,1.5,5.0,84.5,-23.0,92.9,2053.0,6.8,716679,650911,592663,547180,681082,664761,607208,669016,679032,592206,53.69,0.074,0.067,0.0,1.0,0.0,0.0,2.0,1,6,0,0,0,0,0,0,0,0,Standard,Standard,114.0,0.022,-0.317,3-2,5.4,-16.919999999999998
Sinker,2023-09-08,90.6,1.88,6.04,"Arraez, Luis",650333,650911,,called_strike,,,,,7,"Luis Arraez grounds out, first baseman Bryce Harper to pitcher Cristopher Sanchez.",R,L,L,PHI,MIA,S,,,3,1,2023,1.48,0.49,-0.65,1.93,,,,0,1,Top,,,,,592663,,,-9.52288926947142,-131.6573552468296,-5.474483530312578,19.136521791887503,25.1273137179714,-25.509884671375406,3.09,1.44,,,,91.6,2053.0,6.8,716679,650911,592663,547180,681082,664761,607208,669016,679032,592206,53.75,,,,,,,,1,5,0,0,0,0,0,0,0,0,Standard,Standard,109.0,0.0,-0.079,3-1,5.88,-17.759999999999998
Sinker,2023-09-08,91.9,1.82,6.01,"Arraez, Luis",650333,650911,,called_strike,,,,,7,"Luis Arraez grounds out, first baseman Bryce Harper to pitcher Cristopher Sanchez.",R,L,L,PHI,MIA,S,,,3,0,2023,1.54,0.69,-0.68,1.69,,,,0,1,Top,,,,,592663,,,-9.733853434218952,-133.371849980535,-6.670232397592864,20.39952077253667,26.346416950755923,-22.7133447868276,3.04,1.41,,,,92.9,2067.0,6.9,716679,650911,592663,547180,681082,664761,607208,669016,679032,592206,53.63,,,,,,,,1,4,0,0,0,0,0,0,0,0,Standard,Standard,114.0,0.0,-0.078,3-0,8.28,-18.48
Sinker,2023-09-08,91.5,1.64,5.99,"Arraez, Luis",650333,650911,,ball,,,,,13,"Luis Arraez grounds out, first baseman Bryce Harper to pitcher Cristopher Sanchez.",R,L,L,PHI,MIA,B,,,2,0,2023,1.46,0.39,-1.44,1.68,,,,0,1,Top,,,,,592663,,,-10.991028210478532,-132.7420789102588,-5.92234209823214,19.52236045339825,25.8066231073253,-26.45200568528001,3.06,1.41,,,,92.5,2053.0,6.9,716679,650911,592663,547180,681082,664761,607208,669016,679032,592206,53.63,,,,,,,,1,3,0,0,0,0,0,0,0,0,Standard,Standard,114.0,0.0,0.135,2-0,4.68,-17.52
Sinker,2023-09-08,91.4,1.83,6.02,"Arraez, Luis",650333,650911,,ball,,,,,13,"Luis Arraez grounds out, first baseman Bryce Harper to pitcher Cristopher Sanchez.",R,L,L,PHI,MIA,B,,,1,0,2023,1.46,0.53,-0.84,1.59,,,,0,1,Top,,,,,592663,,,-9.988188762616195,-132.74864526656944,-6.520638181285443,19.344970688957574,25.67710608370577,-24.758411142468137,3.12,1.47,,,,92.6,2062.0,6.9,716679,650911,592663,547180,681082,664761,607208,669016,679032,592206,53.63,,,,,,,,1,2,0,0,0,0,0,0,0,0,Standard,Standard,113.0,0.0,0.064,1-0,6.36,-17.52
Sinker,2023-09-08,92.2,1.7,6.06,"Arraez, Luis",650333,650911,,ball,,,,,13,"Luis Arraez grounds out, first baseman Bryce Harper to pitcher Cristopher Sanchez.",R,L,L,PHI,MIA,B,,,0,0,2023,1.58,0.52,-2.07,1.74,,,,0,1,Top,,,,,592663,,,-13.07175107806812,-133.51866981482846,-6.294007801478619,21.669793788817497,27.05478834436512,-24.77157772825891,3.05,1.42,,,,92.8,2041.0,6.8,716679,650911,592663,547180,681082,664761,607208,669016,679032,592206,53.74,,,,,,,,1,1,0,0,0,0,0,0,0,0,Standard,Standard,113.0,0.0,0.036,0-0,6.24,-18.96
4-Seam Fastball,2023-09-07,94.2,-1.46,5.82,"Arraez, Luis",650333,686752,field_out,hit_into_play,,,,,1,Luis Arraez lines out to second baseman Amed Rosario.,R,L,R,MIA,LAD,X,4.0,line_drive,2,2,2023,-0.95,1.6,-0.61,2.84,,,,0,7,Bot,151.27,131.97,,,605131,,,4.396543078348134,-137.04208176729634,-5.621869885965992,-12.985750842771528,33.46757980849226,-10.99331223216448,3.15,1.5,182.0,91.9,14.0,95.2,2405.0,7.1,716682,686752,605131,518692,642708,571970,500743,621035,571771,605141,53.37,0.96,0.912,0.0,1.0,0.0,0.0,4.0,57,6,0,7,0,7,7,0,0,7,Strategic,Strategic,211.0,-0.003,-0.214,2-2,19.200000000000003,11.399999999999999
Changeup,2023-09-07,87.2,-1.59,5.87,"Arraez, Luis",650333,686752,,ball,,,,,13,Luis Arraez lines out to second baseman Amed Rosario.,R,L,R,MIA,LAD,B,,,1,2,2023,-1.41,0.6,-2.01,1.54,,,,0,7,Bot,,,,,605131,,,1.9202700285945296,-126.93084431132178,-5.472568239733842,-15.543142469063929,28.471306063358856,-24.78135301993625,3.21,1.5,,,,87.7,2459.0,6.8,716682,686752,605131,518692,642708,571970,500743,621035,571771,605141,53.67,,,,,,,,57,5,0,7,0,7,7,0,0,7,Strategic,Strategic,246.0,0.0,0.041,1-2,7.199999999999999,16.919999999999998
4-Seam Fastball,2023-09-07,94.7,-1.5,5.81,"Arraez, Luis",650333,686752,,foul,,,,,1,Luis Arraez lines out to second baseman Amed Rosario.,R,L,R,MIA,LAD,S,,,1,2,2023,-0.81,1.68,-0.5,2.78,,,,0,7,Bot,,,,,605131,,,4.459598956144325,-137.67790968937382,-6.011757725237352,-11.275457757021066,33.14354609576243,-9.715466681678103,3.15,1.5,258.0,85.4,50.0,95.5,2447.0,7.0,716682,686752,605131,518692,642708,571970,500743,621035,571771,605141,53.52,,,,,,,,57,4,0,7,0,7,7,0,0,7,Strategic,Strategic,212.0,0.0,0.0,1-2,20.16,9.72
4-Seam Fastball,2023-09-07,94.1,-1.45,5.91,"Arraez, Luis",650333,686752,,foul,,,,,4,Luis Arraez lines out to second baseman Amed Rosario.,R,L,R,MIA,LAD,S,,,1,1,2023,-0.59,1.38,-0.33,2.15,,,,0,7,Bot,,,,,605131,,,4.249582167344043,-136.8290918978101,-7.110623370239521,-8.340459045381408,32.456544224762965,-13.510674052582976,3.15,1.5,220.0,76.8,31.0,94.8,2269.0,6.9,716682,686752,605131,518692,642708,571970,500743,621035,571771,605141,53.59,,,,,,,,57,3,0,7,0,7,7,0,0,7,Standard,Standard,209.0,0.0,-0.055,1-1,16.56,7.08
4-Seam Fastball,2023-09-07,92.7,-1.46,5.92,"Arraez, Luis",650333,686752,,ball,,,,,11,Luis Arraez lines out to second baseman Amed Rosario.,R,L,R,MIA,LAD,B,,,0,1,2023,-0.35,1.52,-0.16,3.73,,,,0,7,Bot,,,,,605131,,,4.116208689038039,-134.93543409580258,-3.114273019462125,-5.201375120766032,31.6292328919866,-13.209132451369529,3.25,1.5,,,,93.3,2286.0,6.8,716682,686752,605131,518692,642708,571970,500743,621035,571771,605141,53.71,,,,,,,,57,2,0,7,0,7,7,0,0,7,Standard,Standard,203.0,0.0,0.028,0-1,18.240000000000002,4.199999999999999
4-Seam Fastball,2023-09-07,93.5,-1.43,5.84,"Arraez, Luis",650333,686752,,called_strike,,,,,7,Luis Arraez lines out to second baseman Amed Rosario.,R,L,R,MIA,LAD,S,,,0,0,2023,-0.63,1.54,-0.38,1.82,,,,0,7,Bot,,,,,605131,,,4.130007289974715,-135.85333012866627,-8.035370109950755,-8.665558349612093,31.568312120057257,-11.472673309106383,3.19,1.5,,,,94.1,2248.0,6.9,716682,686752,605131,518692,642708,571970,500743,621035,571771,605141,53.61,,,,,,,,57,1,0,7,0,7,7,0,0,7,Standard,Standard,211.0,0.0,-0.038,0-0,18.48,7.5600000000000005
Changeup,2023-09-07,86.4,-1.42,6.02,"Arraez, Luis",650333,686752,field_out,hit_into_play,,,,,13,"Luis Arraez grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,L,R,MIA,LAD,X,6.0,ground_ball,1,2,2023,-1.55,0.24,-0.91,1.52,,,,0,4,Bot,120.3,141.74,,,605131,,,4.42824472164212,-125.6390879985213,-4.97413943068344,-17.326315587910113,27.38238330728002,-28.806222873403502,3.15,1.5,123.0,93.7,8.0,87.0,2526.0,6.9,716682,686752,605131,518692,642708,571970,500743,621035,571771,605141,53.64,0.609,0.576,0.0,1.0,0.0,0.0,4.0,29,4,0,1,0,1,1,0,0,1,Strategic,Strategic,254.0,-0.03,-0.173,1-2,2.88,18.6
4-Seam Fastball,2023-09-07,94.3,-1.63,5.82,"Arraez, Luis",650333,686752,,ball,,,,,13,"Luis Arraez grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,L,R,MIA,LAD,B,,,0,2,2023,-0.71,1.57,-1.4,2.0,,,,0,4,Bot,,,,,605131,,,2.1916263212922384,-137.1682128118829,-7.757056696160801,-9.38797756501827,32.6520697377361,-10.878125586871263,3.23,1.5,,,,94.9,2428.0,6.8,716682,686752,605131,518692,642708,571970,500743,621035,571771,605141,53.67,,,,,,,,29,3,0,1,0,1,1,0,0,1,Strategic,Strategic,209.0,0.0,0.022,0-2,18.84,8.52
4-Seam Fastball,2023-09-07,94.0,-1.42,5.87,"Arraez, Luis",650333,686752,,foul,,,,,13,"Luis Arraez grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,L,R,MIA,LAD,S,,,0,1,2023,-0.94,1.48,-0.93,2.19,,,,0,4,Bot,,,,,605131,,,3.41922876639576,-136.7570567227449,-7.16058953405403,-12.502008859669846,31.320734393995064,-12.1949990101036,3.15,1.5,270.0,89.0,22.0,95.1,2388.0,7.0,716682,686752,605131,518692,642708,571970,500743,621035,571771,605141,53.48,,,,,,,,29,2,0,1,0,1,1,0,0,1,Standard,Standard,212.0,0.0,-0.049,0-1,17.759999999999998,11.28
4-Seam Fastball,2023-09-07,93.2,-1.47,5.87,"Arraez, Luis",650333,686752,,called_strike,,,,,4,"Luis Arraez grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,L,R,MIA,LAD,S,,,0,0,2023,-0.87,1.76,-0.33,2.5,,,,0,4,Bot,,,,,605131,,,4.923425338467335,-135.4873088327835,-6.856483583936947,-11.839313171964378,29.604773668189985,-9.185278561217824,3.25,1.5,,,,94.5,2429.0,7.1,716682,686752,605131,518692,642708,571970,500743,621035,571771,605141,53.39,,,,,,,,29,1,0,1,0,1,1,0,0,1,Standard,Standard,212.0,0.0,-0.038,0-0,21.12,10.44
4-Seam Fastball,2023-09-07,95.0,-1.31,5.97,"Arraez, Luis",650333,686752,field_out,hit_into_play,,,,,5,"Luis Arraez grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,L,R,MIA,LAD,X,6.0,ground_ball,2,2,2023,-0.73,1.6,-0.14,2.32,,,,0,1,Bot,116.24,147.85,,,605131,,,4.730418066182844,-137.95474397900182,-7.400440953222423,-10.442033080154154,35.97142201068869,-10.366222360944148,3.15,1.5,12.0,92.4,-10.0,94.8,2358.0,6.7,716682,686752,605131,518692,642708,571970,500743,621035,571771,605141,53.84,0.174,0.157,0.0,1.0,0.0,0.0,2.0,5,8,0,0,0,0,0,0,0,0,Strategic,Strategic,212.0,-0.021,-0.214,2-2,19.200000000000003,8.76
Changeup,2023-09-07,85.7,-1.29,6.26,"Arraez, Luis",650333,686752,,foul,,,,,4,"Luis Arraez grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,L,R,MIA,LAD,S,,,2,2,2023,-1.38,0.26,-0.71,2.01,,,,0,1,Bot,,,,,605131,,,4.187318043946165,-124.68492956866834,-4.2861247211972975,-15.258364575885576,26.406532236269094,-28.826109035849942,3.15,1.5,164.0,73.3,64.0,86.1,2554.0,6.7,716682,686752,605131,518692,642708,571970,500743,621035,571771,605141,53.82,,,,,,,,5,7,0,0,0,0,0,0,0,0,Strategic,Strategic,250.0,0.0,0.0,2-2,3.12,16.56
4-Seam Fastball,2023-09-07,92.1,-1.19,5.93,"Arraez, Luis",650333,686752,,foul,,,,,4,"Luis Arraez grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,L,R,MIA,LAD,S,,,2,2,2023,-0.84,1.47,-0.71,2.4,,,,0,1,Bot,,,,,605131,,,3.065860430184771,-133.92219746551856,-6.326351989660343,-10.763900529524069,30.079807853782548,-13.3112226301435,3.15,1.5,320.0,91.0,31.0,92.3,2245.0,6.5,716682,686752,605131,518692,642708,571970,500743,621035,571771,605141,53.97,,,,,,,,5,6,0,0,0,0,0,0,0,0,Strategic,Strategic,212.0,0.0,0.0,2-2,17.64,10.08
4-Seam Fastball,2023-09-07,95.0,-1.31,6.13,"Arraez, Luis",650333,686752,,foul,,,,,1,"Luis Arraez grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,L,R,MIA,LAD,S,,,2,2,2023,-0.51,1.56,-0.43,3.24,,,,0,1,Bot,,,,,605131,,,3.4935525516999384,-138.26415603657748,-5.455905337699677,-7.35427421651851,30.267342813051027,-11.195526023802104,3.15,1.5,203.0,74.4,47.0,95.9,2327.0,6.8,716682,686752,605131,518692,642708,571970,500743,621035,571771,605141,53.74,,,,,,,,5,5,0,0,0,0,0,0,0,0,Strategic,Strategic,207.0,0.0,0.0,2-2,18.72,6.12
Changeup,2023-09-07,86.3,-1.4,6.21,"Arraez, Luis",650333,686752,,ball,,,,,13,"Luis Arraez grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,L,R,MIA,LAD,B,,,1,2,2023,-1.39,0.31,-1.01,1.32,,,,0,1,Bot,,,,,605131,,,3.775553020608856,-125.4971060562652,-6.064388156062527,-15.42575258414459,25.896392993687044,-27.83577563521873,3.27,1.5,,,,86.9,2491.0,6.7,716682,686752,605131,518692,642708,571970,500743,621035,571771,605141,53.77,,,,,,,,5,4,0,0,0,0,0,0,0,0,Strategic,Strategic,249.0,0.0,0.041,1-2,3.7199999999999998,16.68
Changeup,2023-09-07,86.0,-1.22,6.16,"Arraez, Luis",650333,686752,,foul,,,,,8,"Luis Arraez grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,L,R,MIA,LAD,S,,,1,1,2023,-1.13,0.4,-0.07,1.99,,,,0,1,Bot,,,,,605131,,,5.070118432198444,-125.1910106413318,-4.50540257775266,-12.90818914400677,25.48517570571396,-27.25385891994512,3.15,1.5,193.0,67.7,45.0,86.9,2443.0,6.9,716682,686752,605131,518692,642708,571970,500743,621035,571771,605141,53.64,,,,,,,,5,3,0,0,0,0,0,0,0,0,Standard,Strategic,249.0,0.0,-0.055,1-1,4.800000000000001,13.559999999999999
4-Seam Fastball,2023-09-07,94.0,-1.25,6.15,"Arraez, Luis",650333,686752,,ball,,,,,11,"Luis Arraez grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,L,R,MIA,LAD,B,,,0,1,2023,-0.52,1.74,-0.41,4.22,,,,0,1,Bot,,,,,605131,,,3.3792234824105485,-136.77699773547027,-3.150218656324406,-7.3473185950022115,31.897818809224773,-9.855472608248371,3.27,1.5,,,,94.8,2364.0,6.9,716682,686752,605131,518692,642708,571970,500743,621035,571771,605141,53.63,,,,,,,,5,2,0,0,0,0,0,0,0,0,Standard,Strategic,207.0,0.0,0.028,0-1,20.88,6.24
4-Seam Fastball,2023-09-07,93.8,-1.33,6.14,"Arraez, Luis",650333,686752,,called_strike,,,,,7,"Luis Arraez grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",R,L,R,MIA,LAD,S,,,0,0,2023,-0.55,1.77,-0.78,1.91,,,,0,1,Bot,,,,,605131,,,2.643885694232278,-136.32263443317763,-9.150529694883584,-7.459543611424486,30.542983055523862,-8.278278609441285,3.27,1.45,,,,94.2,2357.0,6.7,716682,686752,605131,518692,642708,571970,500743,621035,571771,605141,53.85,,,,,,,,5,1,0,0,0,0,0,0,0,0,Standard,Standard,208.0,0.0,-0.038,0-0,21.240000000000002,6.6000000000000005
4-Seam Fastball,2023-09-06,90.9,-3.27,5.5,"Arraez, Luis",650333,458681,walk,ball,,,,,11,Luis Arraez walks.,R,L,R,MIA,LAD,B,,,3,1,2023,-0.53,1.43,-1.09,2.57,,,,0,5,Bot,,,,,669257,,,6.646494297659276,-132.20704206741135,-4.502760976503257,-7.705736172605727,29.75942586586286,-14.64995031752914,3.09,1.45,,,,91.0,2247.0,6.5,716695,458681,669257,518692,605141,571970,500743,444482,681546,518792,53.98,,,0.7,1.0,0.0,0.0,,40,5,2,1,2,1,1,2,2,1,Standard,Standard,213.0,0.033,0.232,3-1,17.16,6.36
Cutter,2023-09-06,88.7,-3.47,5.47,"Arraez, Luis",650333,458681,,ball,,,,,11,Luis Arraez walks.,R,L,R,MIA,LAD,B,,,2,1,2023,-0.02,0.76,-1.84,3.38,,,,0,5,Bot,,,,,669257,,,4.024509982643053,-129.1586363046951,-0.6335706850591707,-1.0445656810325816,27.71538987088933,-23.7301293713648,3.07,1.5,,,,88.6,2560.0,6.3,716695,458681,669257,518692,605141,571970,500743,444482,681546,518792,54.25,,,,,,,,40,4,2,1,2,1,1,2,2,1,Standard,Standard,195.0,0.0,0.116,2-1,9.120000000000001,0.24
Sinker,2023-09-06,90.7,-3.29,5.36,"Arraez, Luis",650333,458681,,called_strike,,,,,5,Luis Arraez walks.,R,L,R,MIA,LAD,S,,,2,0,2023,-1.12,0.67,-0.24,2.35,,,,0,5,Bot,,,,,669257,,,10.12928130988918,-131.64598436857767,-2.941269503987921,-15.376769523390571,31.620199539552445,-24.00934017870429,3.09,1.5,,,,90.9,2272.0,6.9,716695,458681,669257,518692,605141,571970,500743,444482,681546,518792,53.63,,,,,,,,40,3,2,1,2,1,1,2,2,1,Standard,Standard,215.0,0.0,-0.058,2-0,8.040000000000001,13.440000000000001
4-Seam Fastball,2023-09-06,91.0,-3.36,5.57,"Arraez, Luis",650333,458681,,ball,,,,,11,Luis Arraez walks.,R,L,R,MIA,LAD,B,,,1,0,2023,-0.46,1.3,-1.61,4.08,,,,0,5,Bot,,,,,669257,,,5.378501058634066,-132.40391539931278,-0.598789053447676,-6.557940134137064,28.747923443646616,-16.99161449885059,3.11,1.47,,,,90.9,2381.0,6.3,716695,458681,669257,518692,605141,571970,500743,444482,681546,518792,54.21,,,,,,,,40,2,2,1,2,1,1,2,2,1,Standard,Standard,212.0,0.0,0.064,1-0,15.600000000000001,5.5200000000000005
4-Seam Fastball,2023-09-06,91.6,-3.28,5.57,"Arraez, Luis",650333,458681,,ball,,,,,11,Luis Arraez walks.,R,L,R,MIA,LAD,B,,,0,0,2023,-0.4,1.25,-0.82,4.23,,,,0,5,Bot,,,,,669257,,,7.111174080472161,-133.29143744316974,-0.1801043151499662,-6.294404049283595,29.30433171696124,-17.501950037262883,3.07,1.5,,,,91.9,2323.0,6.5,716695,458681,669257,518692,605141,571970,500743,444482,681546,518792,53.95,,,,,,,,40,1,2,1,2,1,1,2,2,1,Standard,Standard,206.0,0.0,0.036,0-0,15.0,4.800000000000001
4-Seam Fastball,2023-09-06,91.8,-3.28,5.61,"Arraez, Luis",650333,458681,field_out,hit_into_play,,,,,5,"Luis Arraez grounds out, second baseman Mookie Betts to first baseman Freddie Freeman.",R,L,R,MIA,LAD,X,4.0,ground_ball,2,0,2023,-0.45,1.15,-0.16,2.01,,,,2,3,Bot,146.19,153.95,,,669257,,,8.858618705816625,-133.41322837056006,-5.70128037125165,-7.29616666902991,28.676347104427585,-17.41709806418179,3.15,1.5,8.0,88.9,-13.0,91.7,2526.0,6.3,716695,458681,669257,518692,605141,571970,500743,444482,681546,518792,54.23,0.146,0.142,0.0,1.0,0.0,0.0,2.0,22,3,0,0,0,0,0,0,0,0,Standard,Standard,205.0,-0.012,-0.144,2-0,13.799999999999999,5.4
4-Seam Fastball,2023-09-06,91.4,-3.38,5.57,"Arraez, Luis",650333,458681,,ball,,,,,13,"Luis Arraez grounds out, second baseman Mookie Betts to first baseman Freddie Freeman.",R,L,R,MIA,LAD,B,,,1,0,2023,-0.54,1.2,-1.17,1.94,,,,2,3,Bot,,,,,669257,,,6.729410794317034,-132.91127667000646,-5.844371521491352,-7.831957869550675,28.404453808526828,-16.91634667430391,3.09,1.5,,,,91.4,2593.0,6.3,716695,458681,669257,518692,605141,571970,500743,444482,681546,518792,54.2,,,,,,,,22,2,0,0,0,0,0,0,0,0,Standard,Standard,210.0,0.0,0.022,1-0,14.399999999999999,6.48
4-Seam Fastball,2023-09-06,91.7,-3.34,5.62,"Arraez, Luis",650333,458681,,ball,,,,,11,"Luis Arraez grounds out, second baseman Mookie Betts to first baseman Freddie Freeman.",R,L,R,MIA,LAD,B,,,0,0,2023,-0.29,1.28,-1.54,2.42,,,,2,3,Bot,,,,,669257,,,5.167159359543418,-133.45036790320714,-5.009418216137624,-4.608694924636606,28.41622380903644,-15.976234798255025,3.27,1.55,,,,91.7,2316.0,6.2,716695,458681,669257,518692,605141,571970,500743,444482,681546,518792,54.26,,,,,,,,22,1,0,0,0,0,0,0,0,0,Standard,Standard,205.0,0.0,0.016,0-0,15.36,3.4799999999999995
Sinker,2023-09-06,94.2,2.29,4.73,"Arraez, Luis",650333,624647,double,hit_into_play,,,,,4,Luis Arraez doubles (29) on a sharp line drive to center fielder James Outman.   Jacob Stallings scores.    Joey Wendle scores.,R,L,L,MIA,LAD,X,8.0,line_drive,1,2,2023,1.48,0.5,-0.39,2.6,,607732.0,621563.0,2,5,Bot,68.13,70.4,,,669257,,,-10.188843252486144,-136.7942782295538,-0.902287429747316,20.83453454911188,30.496941175319574,-25.94137533270262,3.15,1.5,247.0,100.1,13.0,93.7,2221.0,6.1,716695,624647,669257,518692,605141,571970,500743,444482,681546,518792,54.38,0.923,0.908,1.25,1.0,1.0,1.0,4.0,49,4,7,1,7,1,1,9,9,1,Strategic,Standard,124.0,0.014,1.687,1-2,6.0,-17.759999999999998
