"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length"
"CH","2023-04-12","92.7","-1.93","6.37","Schwarber, Kyle",656941,665795,,"blocked_ball",,,,,13,"Kyle Schwarber flies out to center fielder Jazz Chisholm Jr.","R","L","R","PHI","MIA","B",,,0,1,2023,"-1.29","0.91","-0.41","0.6",,607208,,2,3,"Bot",,,,,607732,,,6.725501927738234,-134.45099763268604,-10.962279181257742,-17.081155460052937,29.0806186085819,-18.892425111869702,"3.29","1.64",,,,"93.1",1740,"6.7",718609,665795,607732,493329,650333,516416,542932,650559,665862,660821,"53.81",,,,,,,,22,2,"Changeup",0,0,0,0,0,0,0,0,"Infield shade","Standard",228,"0","0.022",,
"CH","2023-04-12","92.3","-1.9","6.39","Schwarber, Kyle",656941,665795,,"swinging_strike",,,,,8,"Kyle Schwarber flies out to center fielder Jazz Chisholm Jr.","R","L","R","PHI","MIA","S",,,0,0,2023,"-1.52","0.92","-0.05","1.99",,607208,,2,3,"Bot",,,,,607732,,,8.077121315867004,-134.0817110064952,-7.4776870294369635,-20.00483172480129,27.424003416724613,-19.634896896286254,"3.37","1.64",,,,"93.3",1730,"6.9",718609,665795,607732,493329,650333,516416,542932,650559,665862,660821,"53.64",,,,,,,,22,1,"Changeup",0,0,0,0,0,0,0,0,"Infield shade","Strategic",224,"0","-0.051",,
"CU","2023-04-12","85.5","-2.15","6.39","Schwarber, Kyle",656941,665795,"field_out","hit_into_play",,,,,6,"Kyle Schwarber flies out to shortstop Jon Berti.","R","L","R","PHI","MIA","X",6,"fly_ball",0,0,2023,"0.81","-0.86","0.36","2.74",681082,,607208,0,1,"Bot",104.06,119.46,,,607732,,,4.282944635582638,-124.50612637246148,-0.5795903836077727,7.495109341882468,25.776913867415065,-41.1717889930798,"3.37","1.64",209,"69.7",40,"85.4",2670,"6.2",718609,665795,607732,493329,650333,516416,542932,650559,665862,660821,"54.25",0.46,0.458,"0",1,0,0,3,7,1,"Curveball",0,0,0,0,0,0,0,0,"Infield shade","Standard",36,"-0.057","-0.423",,
"FF","2023-04-12","92.5","-3.59","6.21","Schwarber, Kyle",656941,571670,"strikeout","foul_tip",,,,,1,"Kyle Schwarber strikes out on a foul tip.","R","L","R","PHI","MIA","S",2,,3,2,2023,"-1.1","1.17","-0.73","3.06",,,,1,8,"Bot",,,,,607732,,,9.726362058294008,-134.3698512993391,-4.845169434398095,-15.336795073527615,26.85146158545721,-17.047216364690577,"3.37","1.64",,,,"93",2193,"6.5",718609,571670,607732,493329,650333,516416,542932,650559,665862,641658,"53.98",,0,"0",1,0,0,,64,6,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",237,"-0.034","-0.207",,
"SI","2023-04-12","93","-3.43","6.36","Schwarber, Kyle",656941,571670,,"foul",,,,,4,"Kyle Schwarber strikes out on a foul tip.","R","L","R","PHI","MIA","S",,,3,1,2023,"-1.6","0.57","-0.33","2.33",,,,1,8,"Bot",,,,,607732,,,11.386482722241167,-134.9082124342852,-5.744130554265067,-21.984302837377296,28.637300611642303,-24.149753871336948,"3.37","1.64",222,"82.8",59,"92.7",2238,"6.2",718609,571670,607732,493329,650333,516416,542932,650559,665862,641658,"54.29",,,,,,,,64,5,"Sinker",2,2,2,2,2,2,2,2,"Infield shade","Standard",230,"0","-0.066",,
"CH","2023-04-12","86.2","-3.46","6.08","Schwarber, Kyle",656941,571670,,"ball",,,,,13,"Kyle Schwarber strikes out on a foul tip.","R","L","R","PHI","MIA","B",,,2,1,2023,"-1.67","0.29","-0.63","1.03",,,,1,8,"Bot",,,,,607732,,,10.084901153849703,-125.06961427490174,-6.3272965265228684,-19.526356342739522,24.276205193915516,-28.05585032733483,"3.32","1.61",,,,"86",2092,"6.3",718609,571670,607732,493329,650333,516416,542932,650559,665862,641658,"54.24",,,,,,,,64,4,"Changeup",2,2,2,2,2,2,2,2,"Infield shade","Standard",253,"0","0.077",,
"SI","2023-04-12","94.1","-3.51","6.28","Schwarber, Kyle",656941,571670,,"ball",,,,,13,"Kyle Schwarber strikes out on a foul tip.","R","L","R","PHI","MIA","B",,,1,1,2023,"-1.62","0.69","-1.37","1.51",,,,1,8,"Bot",,,,,607732,,,9.126275783709756,-136.5174802775245,-8.178343339065746,-22.283240272080036,28.98961955314272,-21.9437037840183,"3.39","1.66",,,,"93.9",2249,"6.3",718609,571670,607732,493329,650333,516416,542932,650559,665862,641658,"54.22",,,,,,,,64,3,"Sinker",2,2,2,2,2,2,2,2,"Infield shade","Standard",232,"0","0.034",,
"SL","2023-04-12","84.9","-4","6","Schwarber, Kyle",656941,571670,,"ball",,,,,13,"Kyle Schwarber strikes out on a foul tip.","R","L","R","PHI","MIA","B",,,0,1,2023,"-0.01","0.4","-0.42","1.17",,,,1,8,"Bot",,,,,607732,,,8.362583386315388,-123.26142116367423,-5.684226541339026,-1.913650522933889,25.958959767563456,-27.050037159184185,"3.37","1.59",,,,"84.2",1919,"6.1",718609,571670,607732,493329,650333,516416,542932,650559,665862,641658,"54.4",,,,,,,,64,2,"Slider",2,2,2,2,2,2,2,2,"Infield shade","Standard",237,"0","0.019",,
"CH","2023-04-12","86.4","-3.68","6.22","Schwarber, Kyle",656941,571670,,"called_strike",,,,,4,"Kyle Schwarber strikes out on a foul tip.","R","L","R","PHI","MIA","S",,,0,0,2023,"-1.53","0.4","-0.62","2.3",,,,1,8,"Bot",,,,,607732,,,10.343397589734835,-125.39521778876296,-3.9238881750416894,-18.15648296816905,24.13305738537016,-27.333832229964226,"3.37","1.59",,,,"86.2",2037,"6.2",718609,571670,607732,493329,650333,516416,542932,650559,665862,641658,"54.31",,,,,,,,64,1,"Changeup",2,2,2,2,2,2,2,2,"Infield shade","Standard",250,"0","-0.026",,
"SI","2023-04-11","94.5","2.21","6.05","Schwarber, Kyle",656941,666200,"home_run","hit_into_play",,,,,6,"Kyle Schwarber homers (3) on a line drive to right field.","R","L","L","PHI","MIA","X",,"line_drive",1,1,2023,"1.35","0.84","0.51","2.53",,,,0,6,"Bot",237.08,94.14,,,663743,,,-7.338795494394715,-137.33217001646307,-5.317278232090097,18.651980640295477,30.200667285176653,-20.540612061134425,"3.37","1.63",375,"112.7",19,"93.7",2229,"5.8",718619,666200,663743,493329,650333,516416,542932,650559,665862,624585,"54.65",0.906,1.479,"2",1,0,3,6,48,3,"Sinker",0,4,0,4,4,1,1,4,"Standard","Standard",130,"0.063","1.01",,
"FF","2023-04-11","94.7","2.12","6.08","Schwarber, Kyle",656941,666200,,"called_strike",,,,,7,"Kyle Schwarber homers (3) on a line drive to right field.","R","L","L","PHI","MIA","S",,,1,0,2023,"1.1","1.29","-0.65","2",,,,0,6,"Bot",,,,,663743,,,-9.56099950167274,-137.41165814508946,-7.752506716300044,16.013662867048993,30.06868606296333,-14.179944935588559,"3.29","1.64",,,,"93.6",2214,"5.7",718619,666200,663743,493329,650333,516416,542932,650559,665862,624585,"54.76",,,,,,,,48,2,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Standard","Standard",130,"0","-0.046",,
"CH","2023-04-11","84.4","2.11","6.1","Schwarber, Kyle",656941,666200,,"ball",,,,,12,"Kyle Schwarber homers (3) on a line drive to right field.","R","L","L","PHI","MIA","B",,,0,0,2023,"1.18","0.42","1.29","2.58",,,,0,6,"Bot",,,,,663743,,,-4.1961160349367415,-122.90302141986315,-2.671626275249994,12.81477102677658,23.67149919843545,-27.568227163684433,"3.29","1.64",,,,"83.5",1778,"5.6",718619,666200,663743,493329,650333,516416,542932,650559,665862,624585,"54.93",,,,,,,,48,1,"Changeup",0,4,0,4,4,0,0,4,"Standard","Standard",116,"0","0.036",,
"SL","2023-04-11","86.1","2.34","5.92","Schwarber, Kyle",656941,666200,"strikeout","swinging_strike",,,,,13,"Kyle Schwarber strikes out swinging.","R","L","L","PHI","MIA","S",2,,1,2,2023,"-0.05","0.11","-0.84","0.76",,665506,,1,3,"Bot",,,,,663743,,,-7.37400516565002,-125.23297896529829,-6.240008448115389,0.8412646879585843,22.915812695606498,-30.026295081162537,"3.37","1.63",,,,"85.7",2304,"5.9",718619,666200,663743,493329,650333,516416,542932,650559,665862,624585,"54.62",,0,"0",1,0,0,,24,6,"Slider",0,1,0,1,1,0,0,1,"Infield shade","Standard",342,"-0.042","-0.251",,
"CH","2023-04-11","88.1","2.55","5.92","Schwarber, Kyle",656941,666200,,"foul",,,,,9,"Kyle Schwarber strikes out swinging.","R","L","L","PHI","MIA","S",,,1,2,2023,"1.52","0.51","0.49","1.65",,665506,,1,3,"Bot",,,,,663743,,,-8.044809496045367,-128.04399014600875,-5.279142641823224,18.334472491321634,26.696865152216503,-25.583585839775377,"3.37","1.63",5,"102",-19,"87",1980,"5.7",718619,666200,663743,493329,650333,516416,542932,650559,665862,624585,"54.79",,,,,,,,24,5,"Changeup",0,1,0,1,1,0,0,1,"Infield shade","Standard",114,"0","0",,
"FF","2023-04-11","97.5","2.46","6.06","Schwarber, Kyle",656941,666200,,"foul",,,,,12,"Kyle Schwarber strikes out swinging.","R","L","L","PHI","MIA","S",,,1,2,2023,"1.35","1.34","0.6","3.77",,665506,,1,3,"Bot",,,,,663743,,,-7.993890233092728,-141.72535484407493,-3.660819838642724,19.98614289590517,33.855297505806426,-13.452251129348877,"3.37","1.63",191,"80.5",16,"96.2",2377,"5.7",718619,666200,663743,493329,650333,516416,542932,650559,665862,624585,"54.8",,,,,,,,24,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shade","Standard",135,"0","0",,
"CH","2023-04-11","88.9","2.49","5.94","Schwarber, Kyle",656941,666200,,"swinging_strike",,,,,9,"Kyle Schwarber strikes out swinging.","R","L","L","PHI","MIA","S",,,1,1,2023,"1.56","0.54","0.57","2.08",,665506,,1,3,"Bot",,,,,663743,,,-7.885574746343169,-129.19290035416236,-4.479539731532446,19.104161619956386,26.98337500999141,-25.364041427623903,"3.37","1.63",,,,"87.9",2035,"5.7",718619,666200,663743,493329,650333,516416,542932,650559,665862,624585,"54.77",,,,,,,,24,3,"Changeup",0,1,0,1,1,0,0,1,"Infield shade","Standard",115,"0","-0.096",,
"FF","2023-04-11","96.3","2.45","5.97","Schwarber, Kyle",656941,666200,,"swinging_strike",,,,,2,"Kyle Schwarber strikes out swinging.","R","L","L","PHI","MIA","S",,,1,0,2023,"1.37","1.34","-0.03","3.4",,665506,,1,3,"Bot",,,,,663743,,,-9.56786689143989,-139.7940113692059,-4.182316033649478,20.215836839919106,33.6519531367053,-13.896269810972646,"3.37","1.63",,,,"95",2345,"5.8",718619,666200,663743,493329,650333,516416,542932,650559,665862,624585,"54.7",,,,,,,,24,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shade","Standard",130,"0","-0.059",,
"CH","2023-04-11","87.1","2.57","5.95","Schwarber, Kyle",656941,666200,,"ball",,,,,12,"Kyle Schwarber strikes out swinging.","R","L","L","PHI","MIA","B",,,0,0,2023,"1.47","0.76","1.22","4.2",,665506,,1,3,"Bot",,,,,663743,,,-6.188690023959166,-126.73943836000561,0.40591649029470445,17.15774251213222,26.147632256588874,-24.305765166338155,"3.37","1.62",,,,"86.1",2055,"5.7",718619,666200,663743,493329,650333,516416,542932,650559,665862,624585,"54.84",,,,,,,,24,1,"Changeup",0,1,0,1,1,0,0,1,"Infield shade","Standard",116,"0","0.042",,
"FC","2023-04-11","84.5","-1.85","5.86","Schwarber, Kyle",656941,623211,"strikeout","called_strike",,,,,8,"Kyle Schwarber called out on strikes.","R","L","R","PHI","MIA","S",2,,1,2,2023,"0.27","0.38","-0.13","1.51",,,669016,1,9,"Bot",,,,,663743,,,3.4376640017758846,-122.90532878815601,-4.4729801326256755,1.9665192586931792,25.633781321557684,-27.580742328853617,"3.29","1.59",,,,"83.4",2435,"5.7",718619,623211,663743,493329,650333,516416,542932,650559,665862,641658,"54.81",,0,"0",1,0,0,,81,4,"Cutter",3,8,3,8,8,3,3,8,"Standard","Standard",167,"-0.005","-0.215",,
"FF","2023-04-11","96.4","-1.7","5.8","Schwarber, Kyle",656941,623211,,"called_strike",,,,,9,"Kyle Schwarber called out on strikes.","R","L","R","PHI","MIA","S",,,1,1,2023,"-0.95","1.23","0.28","1.66",,,669016,1,9,"Bot",,,,,663743,,,7.367131202800369,-139.93729099591536,-8.097589791597446,-14.201227988625133,32.83375460375437,-14.369190914743058,"3.4","1.67",,,,"95.5",2226,"6",718619,623211,663743,493329,650333,516416,542932,650559,665862,641658,"54.53",,,,,,,,81,3,"4-Seam Fastball",3,8,3,8,8,3,3,8,"Standard","Standard",230,"0","-0.065",,
"CH","2023-04-11","90.4","-1.68","5.89","Schwarber, Kyle",656941,623211,,"foul",,,,,4,"Kyle Schwarber called out on strikes.","R","L","R","PHI","MIA","S",,,1,0,2023,"-1.37","0.17","-0.53","2.29",,,669016,1,9,"Bot",,,,,663743,,,5.718742712482622,-131.59335751517284,-3.398701446052727,-17.1180514825141,27.8144859014949,-29.625935442666364,"3.37","1.63",341,"97.1",29,"89.8",1726,"5.9",718619,623211,663743,493329,650333,516416,542932,650559,665862,641658,"54.58",,,,,,,,81,2,"Changeup",3,8,3,8,8,3,3,8,"Standard","Standard",235,"0","-0.062",,
"CH","2023-04-11","89.5","-2.04","5.65","Schwarber, Kyle",656941,623211,,"blocked_ball",,,,,14,"Kyle Schwarber called out on strikes.","R","L","R","PHI","MIA","B",,,0,0,2023,"-1.17","0.19","0.09","0.66",,,669016,1,9,"Bot",,,,,663743,,,7.6572233708731945,-130.0078469829755,-6.648090166093519,-14.921635518510453,28.00375842616954,-28.729424630321855,"3.37","1.57",,,,"88.7",1936,"6",718619,623211,663743,493329,650333,516416,542932,650559,665862,641658,"54.53",,,,,,,,81,1,"Changeup",3,8,3,8,8,3,3,8,"Infield shade","Standard",244,"0","0.042",,
"SI","2023-04-11","93.3","-3.63","6.18","Schwarber, Kyle",656941,571670,"walk","ball",,,,,11,"Kyle Schwarber walks.   Brandon Marsh to 2nd.","R","L","R","PHI","MIA","B",,,3,2,2023,"-1.49","0.59","-1.55","2.85",,,669016,1,7,"Bot",,,,,663743,,,8.567280079516957,-135.52276395691092,-4.029563458678026,-20.232512188490446,31.26578646717395,-24.206577497587222,"3.53","1.63",,,,"92.5",2103,"6.1",718619,571670,663743,493329,650333,516416,542932,650559,665862,624585,"54.44",,0.695903,"0.7",1,0,0,,61,6,"Sinker",3,5,3,5,5,3,3,5,"Standard","Standard",236,"0.067","0.314",,
"CH","2023-04-11","86.7","-3.84","6","Schwarber, Kyle",656941,571670,,"ball",,,,,11,"Kyle Schwarber walks.   Brandon Marsh to 2nd.","R","L","R","PHI","MIA","B",,,2,2,2023,"-1.48","0.11","-1.3","2.91",,,669016,1,7,"Bot",,,,,663743,,,9.045722187582657,-125.84299582398013,-1.333153440235311,-17.57403051059422,27.445264092447438,-30.99664642513361,"3.53","1.66",,,,"86",2038,"6.1",718619,571670,663743,493329,650333,516416,542932,650559,665862,624585,"54.36",,,,,,,,61,5,"Changeup",3,5,3,5,5,3,3,5,"Standard","Standard",252,"0","0.099",,
"CH","2023-04-11","86.2","-3.93","5.97","Schwarber, Kyle",656941,571670,,"swinging_strike",,,,,13,"Kyle Schwarber walks.   Brandon Marsh to 2nd.","R","L","R","PHI","MIA","S",,,2,1,2023,"-1.47","0.23","-0.98","1.61",,,669016,1,7,"Bot",,,,,663743,,,9.939471194583906,-125.03023380292287,-4.521722247179164,-17.408528919665585,26.039086556400946,-28.999780892137192,"3.37","1.63",,,,"85.7",1996,"6.2",718619,571670,663743,493329,650333,516416,542932,650559,665862,624585,"54.28",,,,,,,,61,4,"Changeup",3,5,3,5,5,3,3,5,"Standard","Standard",253,"0","-0.064",,
"SI","2023-04-11","91.7","-3.58","6.3","Schwarber, Kyle",656941,571670,,"foul",,,,,7,"Kyle Schwarber walks.   Brandon Marsh to 2nd.","R","L","R","PHI","MIA","S",,,2,0,2023,"-1.59","0.65","-0.56","2.08",,,669016,1,7,"Bot",,,,,663743,,,11.00822538878712,-133.03513555388577,-6.175777217605376,-21.226747074290905,28.479688414171434,-23.23263180571656,"3.37","1.63",187,"69.7",52,"91.3",2034,"6.2",718619,571670,663743,493329,650333,516416,542932,650559,665862,624585,"54.29",,,,,,,,61,3,"Sinker",3,5,3,5,5,3,3,5,"Standard","Standard",230,"0","-0.072",,
"SI","2023-04-11","92.3","-3.63","6.39","Schwarber, Kyle",656941,571670,,"ball",,,,,13,"Kyle Schwarber walks.   Brandon Marsh to 2nd.","R","L","R","PHI","MIA","B",,,1,0,2023,"-1.52","0.63","-1.28","2.38",,,669016,1,7,"Bot",,,,,663743,,,9.243873559308216,-134.04177874709939,-5.718197634748821,-20.27958726569117,28.222063107983097,-23.536918225135217,"3.51","1.66",,,,"92.1",2054,"6.2",718619,571670,663743,493329,650333,516416,542932,650559,665862,624585,"54.3",,,,,,,,61,2,"Sinker",3,5,3,5,5,3,3,5,"Standard","Standard",230,"0","0.063",,
"SI","2023-04-11","93.2","-3.53","6.37","Schwarber, Kyle",656941,571670,,"ball",,,,,11,"Kyle Schwarber walks.   Brandon Marsh to 2nd.","R","L","R","PHI","MIA","B",,,0,0,2023,"-1.56","0.56","-1.23","3.65",,,669016,1,7,"Bot",,,,,663743,,,9.300074049815672,-135.496471751426,-2.4551657629868933,-21.24971790877079,28.970854328352623,-24.90090458580786,"3.51","1.63",,,,"93",2088,"6.2",718619,571670,663743,493329,650333,516416,542932,650559,665862,624585,"54.33",,,,,,,,61,1,"Sinker",3,5,3,5,5,3,3,5,"Standard","Standard",234,"0","0.042",,
"FF","2023-04-11","97.5","2.29","6.07","Schwarber, Kyle",656941,666200,"strikeout","swinging_strike",,,,,1,"Kyle Schwarber strikes out swinging.","R","L","L","PHI","MIA","S",2,,0,2,2023,"1.25","1.18","-0.53","3.17",,,,1,1,"Bot",,,,,663743,,,-10.296460192605224,-141.4939802319363,-4.848473572323135,19.308725839100205,37.20497638188593,-15.41005977867772,"3.37","1.63",,,,"95.6",2459,"5.7",718619,666200,663743,493329,650333,516416,542932,650559,665862,624585,"54.79",,0,"0",1,0,0,,6,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",128,"-0.016","-0.107",,
"FF","2023-04-11","98","2.19","6.13","Schwarber, Kyle",656941,666200,,"called_strike",,,,,7,"Kyle Schwarber strikes out swinging.","R","L","L","PHI","MIA","S",,,0,1,2023,"1.24","1.34","-0.31","1.92",,,,1,1,"Bot",,,,,663743,,,-9.480451911623973,-142.1593588471697,-8.844775866501026,19.028384843590725,35.73362148634503,-11.983786681157149,"3.37","1.66",,,,"96.4",2410,"5.8",718619,666200,663743,493329,650333,516416,542932,650559,665862,624585,"54.73",,,,,,,,6,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",128,"0","-0.036",,
"FF","2023-04-11","95.3","2.28","6.17","Schwarber, Kyle",656941,666200,,"called_strike",,,,,5,"Kyle Schwarber strikes out swinging.","R","L","L","PHI","MIA","S",,,0,0,2023,"1.21","1.06","0.19","2.85",,,,1,1,"Bot",,,,,663743,,,-8.113837634342698,-138.4639492042398,-5.343988322207626,17.406096248840083,34.39364382136869,-17.552503076423182,"3.49","1.68",,,,"93.9",2271,"5.8",718619,666200,663743,493329,650333,516416,542932,650559,665862,624585,"54.66",,,,,,,,6,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",131,"0","-0.026",,
"SI","2023-04-10","96.3","-1.78","6.28","Schwarber, Kyle",656941,645261,"single","hit_into_play",,,,,8,"Kyle Schwarber singles on a line drive to right fielder Jorge Soler.   Trea Turner to 2nd.","R","L","R","PHI","MIA","X",9,"line_drive",0,0,2023,"-1.59","0.75","-0.26","1.93",,,607208,0,5,"Bot",169.81,97.8,,,607732,,,7.592815550931828,-139.87852060906994,-7.609878671908122,-22.61977455377202,31.193362024760432,-20.733123917628028,"3.38","1.63",213,"86.9",15,"95.6",2268,"5.9",718633,645261,607732,493329,650333,516416,542932,650559,665862,624585,"54.55",0.983,0.921,"0.9",1,1,0,4,41,1,"Sinker",5,0,5,0,0,5,5,0,"Infield shade","Standard",230,"0.007","0.678",,
"CH","2023-04-10","90.8","-1.79","6.21","Schwarber, Kyle",656941,645261,"walk","ball",,,,,11,"Kyle Schwarber walks.","R","L","R","PHI","MIA","B",,,3,1,2023,"-1.8","0.9","-1.54","3.02",,607208,,2,3,"Bot",,,,,607732,,,4.440438830045323,-132.07078878755775,-3.938688459436016,-21.935365412313637,29.67641152786998,-21.04740326287684,"3.32","1.64",,,,"90.1",2177,"6",718633,645261,607732,493329,650333,516416,542932,650559,665862,624585,"54.49",,0.695903,"0.7",1,0,0,,25,5,"Changeup",2,0,2,0,0,2,2,0,"Infield shade","Standard",239,"0.006","0.083",,
"SI","2023-04-10","97.2","-1.68","6.25","Schwarber, Kyle",656941,645261,,"ball",,,,,12,"Kyle Schwarber walks.","R","L","R","PHI","MIA","B",,,2,1,2023,"-1.5","1.39","0.91","2.57",,,607208,2,3,"Bot",,,,,607732,,,10.310550475792974,-140.99254150755826,-7.416357203218122,-22.37026171783949,34.41915303908829,-12.115189487996151,"3.34","1.63",,,,"96.3",2353,"6.1",718633,645261,607732,493329,650333,516416,542932,650559,665862,624585,"54.38",,,,,,,,25,4,"Sinker",2,0,2,0,0,2,2,0,"Infield shade","Standard",229,"0.008","0.081",,
"FF","2023-04-10","97.7","-1.7","6.22","Schwarber, Kyle",656941,645261,,"ball",,,,,12,"Kyle Schwarber walks.","R","L","R","PHI","MIA","B",,,1,1,2023,"-1.13","1.27","0.21","3.93",,,607208,2,3,"Bot",,,,,607732,,,7.71636667334682,-141.98865534070163,-3.5427867794982273,-17.102445384328853,33.47470119299532,-14.411889476958008,"3.32","1.63",,,,"97.1",2383,"6.1",718633,645261,607732,493329,650333,516416,542932,650559,665862,624585,"54.41",,,,,,,,25,3,"4-Seam Fastball",2,0,2,0,0,2,2,0,"Infield shade","Standard",232,"0","0.031",,
"CH","2023-04-10","91.5","-1.68","6.28","Schwarber, Kyle",656941,645261,,"called_strike",,,,,6,"Kyle Schwarber walks.","R","L","R","PHI","MIA","S",,,1,0,2023,"-1.47","0.79","0.73","2.23",,,607208,2,3,"Bot",,,,,607732,,,9.185106830246538,-132.91201011158373,-6.028272881071155,-19.43400047533788,28.336092022049417,-21.63056956153662,"3.42","1.63",,,,"90.9",2204,"6",718633,645261,607732,493329,650333,516416,542932,650559,665862,624585,"54.49",,,,,,,,25,2,"Changeup",2,0,2,0,0,2,2,0,"Infield shade","Standard",234,"0","-0.042",,
"FF","2023-04-10","97.1","-1.77","6.22","Schwarber, Kyle",656941,645261,,"ball",,,,,11,"Kyle Schwarber walks.","R","L","R","PHI","MIA","B",,,0,0,2023,"-1.3","1.27","-1.06","3.45",,,607208,2,3,"Bot",,,,,607732,,,4.844903945799967,-141.26128751589667,-4.73749406970196,-18.46775000709105,33.55068072121666,-14.302517269258827,"3.57","1.63",,,,"96.4",2326,"6",718633,645261,607732,493329,650333,516416,542932,650559,665862,624585,"54.51",,,,,,,,25,1,"4-Seam Fastball",2,0,2,0,0,2,2,0,"Infield shade","Standard",229,"0","0.025",,
"FC","2023-04-10","84.3","2.55","5.89","Schwarber, Kyle",656941,656970,"double","hit_into_play",,,,,4,"Kyle Schwarber doubles (2) on a line drive to right fielder Jorge Soler.   Trea Turner to 3rd.","R","L","L","PHI","MIA","X",9,"line_drive",3,1,2023,"0.24","0.91","-0.32","2.45",,,607208,0,6,"Bot",207.49,120.44,,,607732,,,-7.048605843327452,-122.58656927032226,-3.4391599710128933,3.7346823936978724,22.740291908288285,-22.44767206336401,"3.38","1.63",161,"87.8",13,"83.4",2103,"5.6",718633,656970,607732,493329,650333,516416,542932,650559,665862,624585,"54.91",0.889,0.826,"1.25",1,1,1,4,53,5,"Cutter",9,0,9,0,0,9,9,0,"Infield shade","Standard",150,"0","0.883",,
"CH","2023-04-10","81.8","2.38","6.04","Schwarber, Kyle",656941,656970,,"ball",,,,,13,"Kyle Schwarber doubles (2) on a line drive to right fielder Jorge Soler.   Trea Turner to 3rd.","R","L","L","PHI","MIA","B",,,2,1,2023,"1.33","0.15","-0.29","0.93",,,607208,0,6,"Bot",,,,,607732,,,-8.477249668831632,-118.81229778998421,-5.178704648409445,14.247603508566671,22.388675051419753,-29.896100179056976,"3.33","1.63",,,,"80.9",1584,"5.8",718633,656970,607732,493329,650333,516416,542932,650559,665862,624585,"54.75",,,,,,,,53,4,"Changeup",9,0,9,0,0,9,9,0,"Infield shade","Standard",120,"0","0.151",,
